"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop93/[actin,bm,cent,cent_dapp,cyto,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop92/[actin,bm,cent,cent_dapp,cyto,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,np_in,np_out,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop36/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop66/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop67/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop68/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop70/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop69/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop71/[actin,bm,cent,cent_dapp,cyto,echrom,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,hchrom,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,nucpl,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
"train","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/home/wghong22/cellmap-segmentation-challenge/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop91/[actin,bm,cent,cent_dapp,cyto,ecs,endo_lum,endo_mem,er_lum,er_mem,eres_lum,eres_mem,glyco,golgi_lum,golgi_mem,isg_ins,isg_lum,isg_mem,ld_lum,ld_mem,lyso_lum,lyso_mem,mito_lum,mito_mem,mito_ribo,mt_in,mt_out,ne_lum,ne_mem,nechrom,nhchrom,np_in,np_out,nucleo,perox_lum,perox_mem,pm,rbc,ribo,tbar,ves_lum,ves_mem]"
